Title,Artist,Peak_Position,Song ID,Song Popularity,Acousticness,Danceability,Energy,Liveness,Speechiness,Valence,Tempo,Instrumentalness,Loudness,Date
Somebody To Love,Jefferson Airplane,5,3qymzrLPEKuo2K76KmOIU6,9.0,0.33799999999999997,0.489,0.735,0.312,0.0386,0.579,129.886,0.0,-5.85,1967-03-29
Somebody's Been Sleeping,100 Proof Aged in Soul,8,,,,,,,,,,,,1970-09-02
Somebody's Sleeping In My Bed,Johnnie Taylor,95,2k33feUvQQUpyb1DL6cUx1,0.0,0.268,0.49700000000000005,0.40700000000000003,0.10400000000000001,0.0385,0.643,172.47400000000002,5.58e-06,-11.616,1967-12-13
Somebody's Watching You,Little Sister,33,4Sjsa5aAS9M9kxtreIvu9z,0.0,0.152,0.757,0.747,0.124,0.0447,0.8240000000000001,112.617,0.0,-7.227,1970-12-09
Someday Man,The Monkees,81,42MYRHMAwf4RGgkyGHJp6H,3.0,0.6859999999999999,0.605,0.507,0.0879,0.0302,0.797,118.296,2.31e-06,-10.376,1969-05-07
Someday Soon,Judy Collins,55,6XGjTmTa7EdXTnD9Pk1YVC,0.0,0.41,0.5720000000000001,0.40700000000000003,0.16699999999999998,0.0294,0.41100000000000003,117.03,2.72e-06,-11.213,1969-01-29
Someday We'll Be Together,Diana Ross & The Supremes,1,3XXaXhY2Lui2FcugrAp6k0,10.0,0.012,0.665,0.547,0.0666,0.0345,0.748,107.15899999999999,0.000516,-12.104000000000001,1969-11-05
Someone Is Watching,Solomon Burke,89,6Y5uu9ueTWi0741SF52pvd,0.0,0.8340000000000001,0.41100000000000003,0.21,0.36,0.0348,0.6509999999999999,146.843,3.57e-06,-16.517,1965-08-25
Somethin' Stupid,Nancy Sinatra & Frank Sinatra,1,,,,,,,,,,,,1967-03-15
Something About You,Four Tops,19,1wixJ2CZb6zMNrSQuXvQNG,0.0,0.12,0.6970000000000001,0.5720000000000001,0.0882,0.0322,0.8959999999999999,125.949,0.0,-11.98,1965-11-10
Something Good (Is Going To Happen To You),Carla Thomas,74,7g3z1mAbZ03czPZCXOSHb0,3.0,0.579,0.848,0.522,0.0385,0.0347,0.963,116.844,0.0198,-11.318,1967-01-11
Something I Want To Tell You,Johnny and The Expressions,79,,,,,,,,,,,,1966-01-19
Something In The Air,Thunderclap Newman,37,6svbQgbBBg6eDUy0ZR2bGk,0.0,0.182,0.45799999999999996,0.341,0.0953,0.0427,0.13,74.158,0.8370000000000001,-7.097,1969-09-03
Something You Got,Chuck Jackson & Maxine Brown,55,4lTMgNop2AUchpTEH9ZAqF,5.0,0.498,0.5589999999999999,0.461,0.349,0.0525,0.617,77.955,1.32e-06,-10.536,1965-04-21
Something You Got,Ramsey Lewis Trio,63,4lfzXWGQ1r2jGBrOcyY4GI,3.0,0.379,0.625,0.616,0.975,0.0388,0.6559999999999999,113.87700000000001,0.568,-12.285,1964-10-07
Something's Burning,Kenny Rogers & The First Edition,11,2TJTyIOkM2qJqTJn8WoFJf,0.0,0.823,0.552,0.24100000000000002,0.0995,0.0556,0.0738,90.60600000000001,0.857,-17.187,1970-02-11
Something's Missing,5 Stairsteps and Cubie,88,,,,,,,,,,,,1967-11-29
Something's On Her Mind,The 4 Seasons,98,,,,,,,,,,,,1969-03-26
Something,Booker T. & The MG's,76,,,,,,,,,,,,1970-07-22
Something,Shirley Bassey,55,3DX4yQidsmP7ftHDh1klAC,10.0,0.447,0.5479999999999999,0.40399999999999997,0.17600000000000002,0.0467,0.669,119.965,2.8699999999999996e-05,-8.972000000000001,1970-09-16
Something,The Beatles,3,32HpFBczwHDvjv69Bd1dlX,22.0,0.9790000000000001,0.5760000000000001,0.235,0.11800000000000001,0.0535,0.396,140.107,0.846,-14.26,1969-10-15
Sometimes Good Guys Don't Wear White,The Standells,43,5byrGpzNWNtGqXUh3JVPaO,1.0,0.0066099999999999996,0.51,0.945,0.805,0.0737,0.935,130.905,2.4e-06,-6.202000000000001,1966-08-10
Sometimes I Wish I Were A Boy,Lesley Gore,86,6FH8qFGw3k9x9d1S3N5sTN,14.0,0.711,0.691,0.42100000000000004,0.46299999999999997,0.0371,0.899,130.89,0.0,-11.129000000000001,1964-10-28
Sometimes I Wonder,Major Lance,64,4i4Dh1IieKMR5fDuIKjBrE,3.0,0.605,0.662,0.507,0.29100000000000004,0.0282,0.7509999999999999,111.637,0.0,-10.905,1964-12-02
Somewhere In Your Heart,Frank Sinatra,32,7IF20x1jCggnQy53V0lERW,0.0,0.0397,0.773,0.42100000000000004,0.0991,0.0537,0.5660000000000001,133.55200000000002,0.927,-15.116,1964-12-16
Somewhere There's A Someone,Dean Martin,32,5gkqWx2ZX0L9R0UUgQNKDd,10.0,0.757,0.456,0.385,0.158,0.0331,0.479,124.43700000000001,0.0,-12.513,1966-02-09
Somewhere,Len Barry,26,3SlG24jzHZSDbalHqq6Pjm,0.0,0.293,0.637,0.7390000000000001,0.0381,0.0531,0.5589999999999999,124.10600000000001,6.52e-06,-11.31,1966-03-16
"Somewhere, My Love",Ray Conniff And The Singers,9,,,,,,,,,,,,1966-06-15
Somewhere,P.J. Proby,91,77YjLGYIcZaMlTF6OTpsHb,0.0,0.785,0.449,0.555,0.11900000000000001,0.0251,0.212,90.932,0.37200000000000005,-11.134,1965-02-10
Son Of A Lovin' Man,Buchanan Brothers,61,,,,,,,,,,,,1969-09-17
Son Of A Travelin' Man,Ed Ames,92,2Bdg1WuHjrtbLkRWvfagYn,6.0,0.327,0.551,0.6709999999999999,0.501,0.0598,0.5539999999999999,135.39,0.0,-9.717,1969-06-04
Son-Of-A Preacher Man,Dusty Springfield,10,09crwvurlODl7CYY7Tv1Ku,23.0,0.11199999999999999,0.537,0.561,0.10099999999999999,0.057999999999999996,0.688,90.579,0.0,-8.254,1968-11-27
Song From M*A*S*H,Al DeLory,70,2gWKnxjLsVlaeGvkNJ7JSg,8.0,0.442,0.7090000000000001,0.445,0.134,0.0406,0.8,90.01100000000001,0.222,-15.13,1970-06-10
Soolaimón (African Trilogy II),Neil Diamond,30,,,,,,,,,,,,1970-04-29
Soothe Me,Sam & Dave,56,6n4dOo0s4GP4vczqVFs7m6,3.0,0.395,0.746,0.33399999999999996,0.258,0.13,0.68,126.09899999999999,0.00793,-13.418,1967-06-14
Sophisticated Cissy,The Meters,34,4xNcNJNOZ0ssnaNj410pIz,0.0,0.00248,0.662,0.578,0.374,0.055,0.715,147.768,0.292,-11.309000000000001,1969-02-05
Sorry Suzanne,The Hollies,56,7AAVEj4tclHulNbSq2lHJQ,10.0,0.371,0.451,0.9179999999999999,0.9520000000000001,0.0753,0.626,135.247,0.0,-6.292000000000001,1969-04-16
Soul Dance Number Three,Wilson Pickett,55,1U9Uky2MBSgpAqNkEHEOqa,3.0,0.10400000000000001,0.726,0.524,0.0637,0.0401,0.867,108.215,0.000128,-9.769,1967-06-14
Soul Deep,The Box Tops,18,2mXaFuzdobxvJHH8kwR25s,10.0,0.316,0.6940000000000001,0.45899999999999996,0.105,0.0325,0.948,115.11399999999999,9.73e-05,-11.652000000000001,1969-07-02
Soul Drippin',The Mauds,85,,,,,,,,,,,,1968-10-16
Soul Experience,Iron Butterfly,75,2IbIGbbnVm8eA6cv1qNsm0,2.0,0.138,0.451,0.377,0.675,0.0734,0.653,108.274,0.00671,-20.002,1969-02-19
Soul Finger,Bar-Kays,17,6suvAlq5tfbyHt16937Xev,8.0,0.17300000000000001,0.6559999999999999,0.37799999999999995,0.257,0.0308,0.94,137.954,0.9059999999999999,-13.725999999999999,1967-05-24
Soul Heaven,The Dixie Drifter,99,,,,,,,,,,,,1965-09-08
Soul Man,Ramsey Lewis,49,5tkBXrmBE04ksG1yPDFvrJ,0.0,0.5,0.585,0.424,0.318,0.0299,0.564,96.98299999999999,0.875,-16.636,1967-11-08
Soul Man,Sam & Dave,2,6R90pIzjTCy2drqn7QC9hO,13.0,0.129,0.7959999999999999,0.585,0.0974,0.0289,0.684,112.449,0.0032600000000000003,-5.875,1967-09-06
Soul Meeting,The Soul Clan,91,,,,,,,,,,,,1968-07-24
Soul Sauce (Guacha Guaro),Cal Tjader,88,,,,,,,,,,,,1965-06-09
Soul Serenade,Willie Mitchell,23,4w2mdA1wvkOBdF4sgAW2HR,2.0,0.623,0.779,0.313,0.0877,0.028999999999999998,0.6759999999999999,106.618,0.919,-12.175,1968-03-06
Soul Shake,Delaney & Bonnie & Friends,43,,,,,,,,,,,,1970-08-12
"Soul Sister, Brown Sugar",Sam & Dave,41,0BJGpGI3FlmtuoBrvqmcFa,1.0,0.11900000000000001,0.753,0.69,0.0696,0.0801,0.665,128.459,0.00804,-6.474,1968-12-18
Soul Time,Shirley Ellis,67,43AxKhfph92zcKMRAiqwvS,14.0,0.387,0.6559999999999999,0.679,0.0793,0.0393,0.903,139.375,0.0,-7.815,1967-02-22
Soul Train,Classics IV,90,5hu6aYX8B7JLhesUwsvKNC,4.0,0.385,0.772,0.445,0.0872,0.0399,0.948,111.81299999999999,1.56e-06,-9.613999999999999,1968-05-01
Soul-Limbo,Booker T. & The MG's,17,0Ddf1bQwnDyrIbP1IlZXmg,23.0,0.0495,0.685,0.607,0.0676,0.0446,0.971,124.427,0.867,-12.200999999999999,1968-07-10
Soulful Strut,Young-Holt Unlimited,3,6qj4xcMfNToUaVtOZad2fl,1.0,0.0688,0.519,0.888,0.332,0.0297,0.9590000000000001,89.83200000000001,0.7879999999999999,-6.059,1968-11-27
Soulshake,Peggy Scott & Jo Jo Benson,37,,,,,,,,,,,,1969-01-29
Soulville,Aretha Franklin,83,4lQ73vQO71CmNZVYZWPOm1,2.0,0.809,0.583,0.7,0.162,0.0626,0.929,148.871,0.0,-11.43,1968-02-21
Sound Asleep,The Turtles,57,3tZHW8unVM53a0eZozWznu,2.0,0.018000000000000002,0.5329999999999999,0.5379999999999999,0.82,0.0802,0.375,119.415,0.0109,-11.264000000000001,1968-02-28
Sound Of Love,The Five Americans,36,45IzoGDBlKFD5QqKdo6ZI5,0.0,0.325,0.605,0.48,0.217,0.0304,0.899,124.67200000000001,0.000118,-9.426,1967-05-17
Spanish Eyes,Al Martino,15,4eAkDUGtLOHiusC4eW4VD3,7.0,0.275,0.298,0.39,0.716,0.0446,0.358,84.899,0.0,-13.41,1965-12-01
Spanish Flea,Herb Alpert & The Tijuana Brass,27,4Y4YsBUMX3v9owF6iI4rWi,4.0,0.39899999999999997,0.87,0.42700000000000005,0.0784,0.044000000000000004,0.9470000000000001,159.974,0.9670000000000001,-12.523,1966-03-16
Spanish Harlem,King Curtis,89,4N6OZK8oqWl0Y8LQyxjRQ3,1.0,0.565,0.57,0.384,0.107,0.0428,0.519,124.88,0.0156,-13.296,1965-12-29
Spanish Nights And You,Connie Francis,99,7wDdGEgdYfEMR1QzXpMEI7,12.0,0.815,0.33399999999999996,0.385,0.07200000000000001,0.0378,0.377,122.228,0.0,-8.408,1966-11-02
Speak Her Name,Walter Jackson,89,5WdxRrzx4uzZqbPrkyYLgT,0.0,0.099,0.391,0.8370000000000001,0.299,0.0822,0.812,172.46099999999998,0.0,-6.412999999999999,1967-04-12
Special Delivery,1910 Fruitgum Co.,38,50k9ar599NAsKy1iNyHxF6,9.0,0.455,0.823,0.5670000000000001,0.0329,0.0373,0.963,137.144,0.0,-8.581,1969-05-07
Special Occasion,Smokey Robinson & The Miracles,26,0mqnEC7cfUSdNPosFgisUd,15.0,0.6679999999999999,0.32799999999999996,0.0965,0.133,0.0319,0.15,133.934,0.0,-20.463,1968-08-14
Spill The Wine,Eric Burdon And War,3,0h3CXYq9Jioexw88hJpwO7,0.0,0.159,0.809,0.45799999999999996,0.174,0.0387,0.7240000000000001,121.072,0.925,-11.245,1970-05-20
Spinning Wheel,"Blood, Sweat & Tears",2,1lMBdEPxMKqQXJbwjQjIP5,0.0,0.0298,0.7979999999999999,0.384,0.0712,0.0338,0.475,99.021,2.22e-06,-14.33,1969-05-28
Spinout,Elvis Presley With The Jordanaires,40,,,,,,,,,,,,1966-10-05
Spirit In The Dark,Aretha Franklin with The Dixie Flyers,23,,,,,,,,,,,,1970-05-20
Spirit In The Sky,Dorothy Morrison,99,,,,,,,,,,,,1970-10-28
Spirit In The Sky,Norman Greenbaum,3,1aaaHwwvY2ZpQm8zZ0OuXg,20.0,0.757,0.562,0.182,0.0998,0.0347,0.596,135.48,0.0,-12.164000000000001,1970-02-25
Spooky,Classics IV,3,4aS3zsFki655WsCoG1qDKu,0.0,0.21600000000000003,0.735,0.337,0.0501,0.0373,0.8959999999999999,113.572,3.6000000000000003e-06,-11.89,1967-12-20
Spooky,Mike Sharpe,57,,,,,,,,,,,,1967-01-25
Spread It On Thick,The Gentrys,50,,,,,,,,,,,,1965-12-29
Spreadin' Honey,The Watts 103rd Street Rhythm Band,73,5JzNxPoGQMBbTJnJPhQxns,0.0,0.0482,0.775,0.239,0.0871,0.0976,0.266,112.788,0.483,-21.385,1967-09-06
Springfield Plane,Kenny O'Dell,94,5ZMrCeFSwkn46QuzKFLul3,0.0,0.307,0.442,0.631,0.212,0.0288,0.8009999999999999,142.095,0.00572,-9.311,1968-02-21
Stag-O-Lee,Wilson Pickett,22,,,,,,,,,,,,1967-11-01
Stand By Me,David & Jimmy Ruffin,61,,,,,,,,,,,,1970-10-21
Stand By Me,Earl Grant,75,0iI6LVXIdEFWPpeMHNf7sr,1.0,0.8220000000000001,0.71,0.285,0.0724,0.0433,0.885,125.795,0.755,-12.664000000000001,1965-10-20
Stand By Me,Spyder Turner,12,3r8nPp4b8MQtbS292eaAkd,2.0,0.14400000000000002,0.561,0.569,0.688,0.14300000000000002,0.439,100.67200000000001,1.93e-05,-7.937,1966-12-14
Stand By Your Man,Candi Staton,24,73vudJJRcknDKzO5YjIzvt,14.0,0.326,0.501,0.204,0.217,0.0303,0.6809999999999999,147.754,0.0,-17.461,1970-08-26
Stand By Your Man,Tammy Wynette,19,12z2vtWDS7LrZmCjYKFIBm,30.0,0.7490000000000001,0.47100000000000003,0.312,0.134,0.0285,0.537,104.42399999999999,0.000947,-8.412,1968-11-06
Stand In For Love,The O'Jays,95,,,,,,,,,,,,1966-10-19
Stand!,Sly & The Family Stone,22,6QzDYLWEh3C2V1OXQmizg5,23.0,0.0412,0.6779999999999999,0.8909999999999999,0.491,0.0735,0.659,104.307,0.155,-8.815,1969-04-09
Standing In The Shadows Of Love,Four Tops,6,0G7w92t62UDS2WhOCcnSzU,8.0,0.46299999999999997,0.711,0.695,0.121,0.0264,0.733,93.99600000000001,1.21e-05,-5.528,1966-12-14
Stay And Love Me All Summer,Brian Hyland,82,7IYoXaRc3PO4nqD9okeGLM,2.0,0.39899999999999997,0.682,0.5579999999999999,0.12300000000000001,0.0304,0.746,128.285,0.0,-11.08,1969-07-09
Stay Away From Me (I Love You Too Much),Major Lance,67,,,,,,,,,,,,1970-08-19
Stay Away From My Baby,Ted Taylor,99,27jkiJExaywqkrFdQGTN0s,0.0,0.401,0.58,0.528,0.44799999999999995,0.0446,0.826,87.54899999999999,0.000166,-8.139,1965-12-01
Stay Away,Elvis Presley With The Jordanaires,67,,,,,,,,,,,,1968-03-13
Stay Close To Me,Five Stairsteps & Cubie,91,,,,,,,,,,,,1968-12-18
Stay In My Corner,The Dells,10,3o1XkQCUNTCx9RDIWqFU8g,0.0,0.307,0.359,0.33799999999999997,0.0668,0.0361,0.297,176.824,1.66e-05,-10.312999999999999,1968-06-26
Stay Together Young Lovers,Brenda & The Tabulations,66,,,,,,,,,,,,1967-05-17
Stay With Me,Lorraine Ellison,64,0LU7YtGPRXlZdUEcu8cydJ,1.0,0.642,0.297,0.447,0.163,0.03,0.276,127.084,4.3700000000000005e-05,-4.698,1966-10-05
Steal Away,Johnnie Taylor,37,6EWVPdlng9WcrYHnp2eQiO,0.0,0.23600000000000002,0.529,0.43799999999999994,0.0831,0.0594,0.831,165.63099999999997,0.0,-11.761,1970-06-03
Stealer,Free,49,2Hk45ECJU7QOocBDiLUB7x,9.0,0.06,0.342,0.684,0.0702,0.0481,0.747,175.56799999999998,0.00883,-9.997,1970-11-25
Stealing In The Name Of The Lord,Paul Kelly,49,,,,,,,,,,,,1970-07-01
Step Out Of Your Mind,The American Breed,24,5aRjujywmA6PysAPVVQd1y,5.0,0.299,0.45799999999999996,0.5920000000000001,0.14400000000000002,0.0426,0.47100000000000003,152.481,4.03e-06,-10.529000000000002,1967-05-31
Steppin' Out,Paul Revere & The Raiders,46,2GxtreKVg7SvuoUj1uRRct,3.0,0.00921,0.655,0.6459999999999999,0.20600000000000002,0.0336,0.929,138.85,0.0,-8.333,1965-09-15
Still Water (Love),Four Tops,11,1JXguPO7Ezd7SY3gU5yTNb,11.0,0.534,0.546,0.621,0.19399999999999998,0.0236,0.9640000000000001,95.22200000000001,0.000691,-10.522,1970-08-26
Still,The Sunrays,93,,,,,,,,,,,,1966-05-04
Stir It Up And Serve It,Tommy Roe,50,4gYIH3I98Ew4knQPLr3Qi8,0.0,0.0785,0.8029999999999999,0.529,0.0735,0.0318,0.838,122.686,1.4e-06,-15.215,1970-02-25
Stoned Cowboy,Fantasy,77,,,,,,,,,,,,1970-09-16
Stoned Love,The Supremes,7,6ZKaisfmXqZTUOXBTk9y37,5.0,0.442,0.564,0.6559999999999999,0.301,0.0329,0.7659999999999999,119.682,1.02e-06,-9.003,1970-11-04
Stoned Soul Picnic,The 5th Dimension,3,7Kv1DleCHr8Nnq32EnEnWd,8.0,0.54,0.41100000000000003,0.488,0.466,0.0466,0.6709999999999999,141.679,2.21e-06,-13.841,1968-05-29
Stoney End,Barbra Streisand,6,3NWvSw9Q0B9taKtssGoD4l,10.0,0.51,0.507,0.659,0.966,0.188,0.792,125.978,0.0,-9.951,1970-10-28
Stop Her On Sight (S.O.S.),Edwin Starr,48,0P2DOgFNz9ZZIXcLyCdjJg,0.0,0.261,0.6559999999999999,0.7170000000000001,0.0938,0.0339,0.519,139.961,0.0,-4.885,1966-02-16
Stop Stop Stop,The Hollies,7,5FAp3UFF6q6XVZD6NYN0dD,23.0,0.20600000000000002,0.602,0.73,0.0785,0.0363,0.642,136.384,0.0,-6.771,1966-10-26
Stop Takin' Me For Granted,Mary Wells,88,,,,,,,,,,,,1964-11-04
Stop The War Now,Edwin Starr,26,5861LSJSHKluAlcjHYpqt7,1.0,0.163,0.6859999999999999,0.8290000000000001,0.0907,0.107,0.8140000000000001,109.66799999999999,0.0,-4.007,1970-12-16
Stop! - Get A Ticket,Clefs Of Lavender Hill,80,5sgdtRPt732ZuGrbfJu3M1,0.0,0.6579999999999999,0.233,0.637,0.0546,0.03,0.34,173.453,0.0008710000000000001,-4.574,1966-06-22
Stop! And Think It Over,Perry Como,92,,,,,,,,,,,,1967-05-17
Stop! In The Name Of Love,The Supremes,1,7CGDr7kCfU3KfhMdVxu28z,11.0,0.7809999999999999,0.599,0.625,0.0989,0.028999999999999998,0.512,115.887,0.0,-5.9110000000000005,1965-02-17
Stop! Look What You're Doing,Carla Thomas,92,6telnE3BJxaV5xt1uGvdhl,1.0,0.757,0.5660000000000001,0.231,0.21899999999999997,0.0314,0.429,81.064,0.000753,-12.370999999999999,1965-06-30
Stop!,The Moody Blues,98,4iK3b3u7XdnC677gp9AaG9,9.0,0.726,0.735,0.475,0.0678,0.0419,0.8,112.473,0.0,-9.193,1966-03-30
Stop,Howard Tate,76,0k7sxBDleqCC5gBsL5bRIv,1.0,0.0823,0.6629999999999999,0.608,0.419,0.0472,0.573,91.97200000000001,1.04e-05,-9.361,1968-01-24
"Stop, Look And Listen",The Chiffons,85,,,,,,,,,,,,1966-09-28
Stormy,Classics IV Featuring Dennis Yost,5,6HugmtjvMN2Qb4qFuZEAX2,0.0,0.337,0.732,0.366,0.11199999999999999,0.0351,0.677,119.78200000000001,0.878,-11.543,1968-10-23
Storybook Children,Billy Vera & Judy Clay,54,,,,,,,,,,,,1967-11-29
Stout-Hearted Men,Barbra Streisand,92,,,,,,,,,,,,1967-08-23
Stranded In The Middle Of Noplace,The Righteous Brothers,72,,,,,,,,,,,,1967-09-27
Stranger In Town,Del Shannon,30,0HjhwFNf5TzbzDLZcr3CID,0.0,0.016,0.348,0.889,0.309,0.0356,0.511,76.65,0.6659999999999999,-5.891,1965-02-24
Strangers In The Night,Frank Sinatra,1,56NQoOImgsBImTuq3QcTNc,31.0,0.265,0.6809999999999999,0.7879999999999999,0.0768,0.0434,0.973,132.298,0.0,-6.584,1966-05-04
Strawberry Fields Forever,The Beatles,8,5jPBdSu6u9ZDpKFVseumIv,33.0,0.8290000000000001,0.623,0.132,0.193,0.0377,0.18100000000000002,96.26100000000001,8.740000000000001e-05,-11.084000000000001,1967-02-22
Strawberry Shortcake,Jay And The Techniques,39,3NB27dEoSKEOvD5YuEHQEd,7.0,0.24,0.675,0.6990000000000001,0.109,0.0465,0.93,144.649,0.0,-11.026,1968-01-17
Street Fighting Man,The Rolling Stones,48,7Jnhi80ih9NBQtWsX6M6Je,30.0,0.215,0.46399999999999997,0.9740000000000001,0.757,0.0695,0.72,128.09,0.174,-3.938,1968-09-04
Subterranean Homesick Blues,Bob Dylan,39,6ISd9YfvFZF8oRSgJIVOrS,13.0,0.43200000000000005,0.46799999999999997,0.894,0.0926,0.0792,0.846,176.951,0.0,-5.038,1965-03-31
Such A Sweet Thing,Mary Wells,99,,,,,,,,,,,,1966-07-06
Sudden Stop,Percy Sledge,63,1j135GKHLnjEl9f67vmbz4,0.0,0.752,0.36200000000000004,0.126,0.325,0.0301,0.353,135.203,0.594,-14.987,1968-07-31
Suddenly I'm All Alone,Walter Jackson,96,598FfWukJrohuMHEzdnn2L,1.0,0.8440000000000001,0.42100000000000004,0.5720000000000001,0.253,0.0396,0.531,142.061,0.000202,-8.615,1965-02-10
Suddenly You Love Me,The Tremeloes,44,2g2lxg9OuzRKFHroGRxR5i,0.0,0.0917,0.61,0.899,0.11199999999999999,0.0734,0.7120000000000001,105.446,0.0,-5.32,1968-02-21
Sugar And Spice,The Cryan' Shames,49,,,,,,,,,,,,1966-07-20
Sugar Dumpling,Sam Cooke,32,5oudRPRvRQ1hUgNKh1anwa,0.0,0.455,0.883,0.649,0.121,0.0873,0.754,127.037,0.0,-6.17,1965-07-21
Sugar On Sunday,The Clique,22,2mB7RE3hJubHlEJag8K9pj,12.0,0.0411,0.7440000000000001,0.64,0.0359,0.0301,0.9,102.65799999999999,0.0101,-8.575,1969-08-27
"Sugar Sugar/Cole, Cooke & Redding",Wilson Pickett,25,,,,,,,,,,,,1970-04-29
Sugar Town,Nancy Sinatra,5,2X1JcVMqrIgDZNTF0FaeuO,0.0,0.175,0.755,0.625,0.0962,0.0315,0.6709999999999999,108.03399999999999,0.7390000000000001,-9.685,1966-11-16
"Sugar, Sugar",The Archies,1,6yjEYK1gwGlTlD04cRm1t9,19.0,0.00945,0.653,0.6759999999999999,0.0515,0.0316,0.958,78.848,8.61e-06,-7.004,1969-07-23
Suite: Judy Blue Eyes,"Crosby, Stills & Nash",21,6dOknE5pIRhTHMVAfoFi9M,2.0,0.127,0.332,0.536,0.988,0.0349,0.365,148.541,6.75e-05,-11.357999999999999,1969-10-01
Summer And Sandy,Lesley Gore,65,2DhCsY4wgd0hRBQsbdaVeB,2.0,0.63,0.5329999999999999,0.649,0.36200000000000004,0.0402,0.516,129.81,0.000388,-11.155999999999999,1967-06-07
Summer In The City,The Lovin' Spoonful,1,1AhYvQwUfBnGQEdHbc5v0u,0.0,0.0582,0.414,0.44,0.0885,0.0381,0.607,110.025,4.970000000000001e-05,-18.9,1966-07-13
Summer Nights,Marianne Faithfull,24,2Hz37iXE15yQLLFGsVeVIQ,0.0,0.687,0.447,0.382,0.106,0.0304,0.135,90.279,0.0771,-10.764000000000001,1965-08-11
Summer Rain,Johnny Rivers,14,16HTXw8iPkdl3LIIQqUWdb,0.0,0.126,0.6459999999999999,0.43700000000000006,0.371,0.0448,0.168,117.932,0.512,-19.012,1967-11-15
Summer Samba (So Nice),Walter Wanderley,26,1SLQRUDlRg2X5pTbbmtjc9,16.0,0.755,0.575,0.565,0.0795,0.0317,0.7929999999999999,121.87799999999999,0.0,-12.300999999999998,1966-08-24
Summer Sounds,Robert Goulet,58,7jeZ6pUElboZyJW8Rc8snv,1.0,0.9440000000000001,0.17300000000000001,0.48100000000000004,0.198,0.0388,0.223,86.416,0.00629,-9.527000000000001,1965-06-02
Summer Wind,Frank Sinatra,25,56OqUkOXJOeOc6wJKJWCp8,23.0,0.934,0.602,0.2,0.142,0.0291,0.38799999999999996,97.97399999999999,0.9129999999999999,-16.214000000000002,1966-08-31
Summer Wind,Wayne Newton,78,7hPIEh41LPasckJFXOznmW,19.0,0.43200000000000005,0.469,0.327,0.26899999999999996,0.0343,0.556,114.647,0.0,-15.184000000000001,1965-08-11
Summer Wine,Nancy Sinatra with Lee Hazlewood,49,,,,,,,,,,,,1967-03-01
Summertime Blues,Blue Cheer,14,6cAXhspCXISUuam6tx1Z0e,4.0,0.907,0.287,0.526,0.138,0.0437,0.665,131.874,0.934,-15.215,1968-02-28
Summertime Blues,The Who,27,43gm86jREnmxSVSnOwv1hU,15.0,0.0035399999999999997,0.42700000000000005,0.91,0.431,0.051,0.8340000000000001,131.22899999999998,0.0024100000000000002,-7.742999999999999,1970-07-08
Summertime,Billy Stewart,10,55uoJBZWzlLbwbokWAE3VK,0.0,0.0034,0.753,0.7,0.132,0.046,0.71,113.99700000000001,0.541,-9.148,1966-07-13
Sunday And Me,Jay & The Americans,18,6z5FpDarWdZgfT33fJcZSb,0.0,0.442,0.568,0.479,0.45299999999999996,0.0284,0.56,134.849,0.0,-7.902,1965-11-17
Sunday For Tea,Peter And Gordon,31,3zHovYANPU5QeSFNmLxJ9d,4.0,0.7170000000000001,0.589,0.426,0.0586,0.0335,0.562,61.698,0.0,-8.021,1967-03-22
Sunday Mornin' Comin' Down,Ray Stevens,81,,,,,,,,,,,,1969-10-22
Sunday Mornin',Oliver,35,,,,,,,,,,,,1969-11-19
Sunday Mornin',Spanky And Our Gang,30,56fih04w1wMb4rhLSq5pk5,0.0,0.619,0.273,0.675,0.42200000000000004,0.0702,0.363,97.92399999999999,0.0,-9.043,1968-01-03
Sunday Morning Coming Down,Johnny Cash,46,4cVv2W7m4hhT71klwXp98y,9.0,0.73,0.44,0.184,0.652,0.0328,0.307,76.745,0.0,-15.11,1970-08-26
Sunday Sun,Neil Diamond,68,4NsWcS9IP2oLjx1ZNQOkLy,2.0,0.28600000000000003,0.542,0.47,0.129,0.0306,0.715,123.024,0.0,-11.585,1968-11-06
Sunday Will Never Be The Same,Spanky And Our Gang,9,3uruBjdlZj0tTZzVVWer9S,0.0,0.078,0.469,0.685,0.34299999999999997,0.11699999999999999,0.48700000000000004,135.875,0.000105,-9.728,1967-05-17
Sunday,The Moments,90,30hbHJgb0REvlzEvCNehlr,0.0,0.945,0.337,0.0984,0.337,0.0486,0.0363,107.95100000000001,0.00335,-22.074,1969-05-07
Sunny Afternoon,The Kinks,14,4maeTmEcmyS8eCb03iw4cq,14.0,0.102,0.595,0.465,0.0641,0.026000000000000002,0.49200000000000005,124.991,0.0,-8.412,1966-08-03
Sunny,Bobby Hebb,2,5trFoWc3DxknotgAxtYkFl,22.0,0.638,0.498,0.424,0.19899999999999998,0.043,0.713,113.304,5.7700000000000007e-05,-13.844000000000001,1966-06-22
"Sunrise, Sunset",Roger Williams,84,,,,,,,,,,,,1967-01-25
Sunset Strip,Ray Stevens,81,688znVmgeA6faueZJIT2VQ,0.0,0.614,0.21,0.386,0.26899999999999996,0.0484,0.396,167.514,2.09e-05,-15.561,1970-11-04
Sunshine Games,The Music Explosion,63,23AvvjxHFRgT0xvXxYVyNG,3.0,0.604,0.484,0.8740000000000001,0.0746,0.0789,0.623,155.138,0.00927,-5.74,1967-09-06
