Title,Artist,Peak_Position,Song ID,Song Popularity,Acousticness,Danceability,Energy,Liveness,Speechiness,Valence,Tempo,Instrumentalness,Loudness
Am I The Man,Jackie Wilson,32,2tuJOOawgEpB7yJb0eqnDq,4.0,0.649,0.446,0.7659999999999999,0.29100000000000004,0.0591,0.893,154.011,0.000687,-9.202
Ambrose (Part Five),Linda Laurie,52,5KaSSoojvyeVyIAFWa6Kus,1.0,0.95,0.585,0.479,0.0739,0.136,0.447,149.342,2.13e-05,-6.641
Among My Souvenirs,Connie Francis,7,1XCAB6TmOnrUePzppAJ2qv,0.0,0.0685,0.23800000000000002,0.34700000000000003,0.0935,0.0422,0.521,74.046,0.493,-10.561
Amor,Ben E. King,18,77uqiGHMAfYPsIQQqlvXh6,1.0,0.672,0.5479999999999999,0.5660000000000001,0.11199999999999999,0.0307,0.805,100.81299999999999,1.22e-05,-11.876
Amor,Roger Williams,88,4Eo3gPVI1w6C48nZP7q3PG,1.0,0.713,0.542,0.484,0.198,0.0378,0.763,111.49799999999999,0.196,-14.963
And I Love Her,The Beatles,12,707b6pK7l1xVON3TYyvhwy,10.0,0.899,0.6970000000000001,0.28300000000000003,0.155,0.0664,0.647,113.499,0.9179999999999999,-15.832
And Now,Della Reese,69,1zjTos6tIs37FGSnhwbX1i,0.0,0.9359999999999999,0.385,0.287,0.0762,0.0307,0.24600000000000002,106.25,0.0008060000000000001,-10.128
Angel Baby,Dean Martin,30,5AuQNezUCjDrhprfsC0bVJ,0.0,0.0985,0.816,0.147,0.245,0.0379,0.753,110.97200000000001,0.000327,-14.205
Angel Baby,Rosie And The Originals,5,2ytY4TraKzWCVDqECtfNTj,0.0,0.619,0.639,0.665,0.0829,0.0366,0.542,97.544,0.893,-10.644
Angel On My Shoulder,Shelby Flint,22,7qljXH2LAO8xASUqbyoP9F,21.0,0.912,0.47,0.332,0.11,0.034,0.575,58.76,0.00038199999999999996,-9.847999999999999
Angelito,Rene & Rene,43,1dc8ezq5zGxH1Hnv4DCsYR,0.0,0.5589999999999999,0.6990000000000001,0.344,0.0887,0.0305,0.8440000000000001,111.889,4.02e-05,-15.827
Ann-Marie,The Belmonts,86,3YiiRskIwxaTaVeK0y4Sb9,0.0,0.614,0.565,0.461,0.11800000000000001,0.0871,0.9690000000000001,209.205,0.0,-8.571
Annie Get Your Yo-Yo,Little Junior Parker,51,6Nd4YWtScMzkucT3QQ3a0F,2.0,0.525,0.5710000000000001,0.556,0.22899999999999998,0.0376,0.867,75.046,0.00201,-7.686
Anniversary Of Love,The Caslons,89,5Zfya0scaR3mFcIwtqX2Eg,1.0,0.868,0.647,0.545,0.0624,0.0525,0.922,113.96799999999999,0.0,-6.919
Another Cup Of Coffee,Brook Benton,47,5VIOGuECXtHR5rNzbg9kfc,1.0,0.7659999999999999,0.5710000000000001,0.5,0.4,0.0426,0.903,102.771,0.141,-12.668
Another Saturday Night,Sam Cooke,10,0Ymv1G5MqJXpXLPQXiusvN,0.0,0.445,0.85,0.602,0.294,0.0508,0.965,122.465,0.0,-7.867999999999999
Another Sleepless Night,Jimmy Clanton,22,6Q6ennlEUn9p6W1acpsz9A,0.0,0.287,0.65,0.442,0.0906,0.0307,0.6709999999999999,114.823,0.0116,-9.096
Anthony Boy,Chuck Berry,60,3lFfH4uQsQYeEflkDwlDIs,1.0,0.8959999999999999,0.679,0.65,0.292,0.0651,0.948,118.148,0.0,-8.218
Any Day Now (My Wild Beautiful Bird),Chuck Jackson,23,4RzCKvoHEu1CgwIC8m1C7Z,16.0,0.6759999999999999,0.741,0.39299999999999996,0.43200000000000005,0.032,0.8,107.637,1.3699999999999998e-05,-17.89
Any Other Way,Chuck Jackson,81,7wgPNWmYdZUsTQbTlMZBsp,1.0,0.43200000000000005,0.424,0.401,0.58,0.111,0.682,137.517,1.31e-06,-16.749000000000002
Anymore,Teresa Brewer,31,0VYRLpfd4YugkkfUnPT6fR,0.0,0.9940000000000001,0.419,0.24,0.341,0.0382,0.515,125.855,6.25e-05,-12.790999999999999
Anyone Who Had A Heart,Dionne Warwick,8,1Fe9x7WUJKCJ8YfEar1rF7,8.0,0.867,0.622,0.0583,0.0966,0.0334,0.556,93.29700000000001,0.0,-22.869
Anyone Who Knows What Love Is (will understand),Irma Thomas,52,0j1OAYeO59jAtVTEAczu5v,1.0,0.628,0.434,0.19899999999999998,0.0888,0.0343,0.268,185.80700000000002,0.8490000000000001,-14.637
Are You Really Mine,Jimmie Rodgers,10,4MUwS5M8M8ceaautULbohp,2.0,0.762,0.6990000000000001,0.203,0.078,0.0319,0.537,101.869,0.0,-16.538
Artificial Flowers,Bobby Darin,20,6m0FKM3DKiXYX5YPqhwDSj,0.0,0.14800000000000002,0.662,0.39299999999999996,0.0401,0.033,0.847,87.39299999999999,0.0109,-11.912
As If I Didn't Know,Adam Wade,10,1Kdqwkq2AI5S0txCal6bWn,4.0,0.2,0.614,0.396,0.423,0.0358,0.53,110.74,5.67e-06,-11.216
As Long As I Know He's Mine,The Marvelettes,47,390rM2xUK1iiDlLuCRJP8O,0.0,0.624,0.504,0.603,0.6709999999999999,0.0555,0.765,134.675,0.00121,-10.847999999999999
As Long As She Needs Me,Sammy Davis Jr.,59,0TxWVxdsp3wk1FU7tCesi0,3.0,0.36700000000000005,0.43200000000000005,0.485,0.354,0.0552,0.43,144.594,0.0,-8.469
As Usual,Brenda Lee,12,41FXT5CntFyzBCbiIiUvrv,0.0,0.5870000000000001,0.39799999999999996,0.273,0.192,0.0299,0.4,81.572,5.68e-05,-11.418
Ask Me,Inez Foxx,91,0XclP0r3UBsCoXLXvLzgSD,1.0,0.212,0.754,0.732,0.466,0.0388,0.856,114.93299999999999,0.0,-6.053
Ask Me,Maxine Brown,75,2aCqeb3psEM3IVQOMokgw7,2.0,0.805,0.644,0.35100000000000003,0.0839,0.0537,0.465,81.262,0.0,-12.157
At Last,Etta James,47,4C4ZGls8SqHMrYayEqK8BT,36.0,0.825,0.565,0.38299999999999995,0.127,0.0349,0.614,141.653,0.0,-6.9270000000000005
At My Front Door,Dee Clark,56,0Do7shbn6CVKuGaIvYUaM2,0.0,0.7879999999999999,0.408,0.603,0.326,0.0957,0.731,177.497,0.0,-10.228
At The Shore,Johnny Caswell,97,4zqLTkF1J58pTkx6pGXpCy,0.0,0.6609999999999999,0.46,0.498,0.363,0.127,0.9690000000000001,172.988,0.0751,-14.8
"Aw Shucks, Hush Your Mouth",Jimmy Reed,93,2Z47jwKsaX6M5Vbh6O9Geu,0.0,0.6990000000000001,0.604,0.217,0.13699999999999998,0.0491,0.408,115.79899999999999,0.122,-13.535
Baby (You've Got What It Takes),Dinah Washington & Brook Benton,5,4FhaiRkXYl0fFrMjOEviow,0.0,0.8370000000000001,0.731,0.58,0.127,0.0342,0.7909999999999999,134.233,4.94e-06,-10.51
Baby Baby All The Time,The Superbs,83,0oBPGM6wuugs65vG3etknO,7.0,0.659,0.484,0.375,0.20800000000000002,0.0365,0.546,70.306,0.0,-11.079
Baby Blue,The Echoes,12,7Ml6yD8QyRpol4wf98Dnv0,4.0,0.635,0.509,0.491,0.317,0.027000000000000003,0.8009999999999999,130.496,0.0,-9.064
Baby Come Home,Ruby And The Romantics,75,4jPdrkQyXbGj3WEAnw4UVT,3.0,0.7829999999999999,0.612,0.677,0.321,0.0273,0.932,106.77,0.0,-8.488
Baby Don't You Do It,Marvin Gaye,29,3Ujj5b5AuSyUIjuwl8IXjD,1.0,0.25,0.552,0.924,0.0982,0.0976,0.9059999999999999,84.585,0.0,-2.055
Baby Don't You Weep,Garnet Mimms & The Enchanters,30,2vyEq0b4Ybic5MLdJujonS,11.0,0.789,0.402,0.59,0.56,0.0333,0.496,86.443,2.71e-05,-8.394
Baby Face,Bobby Darin,42,5iisQbB6HyDyWiLoRR7qOt,0.0,0.21899999999999997,0.633,0.867,0.11199999999999999,0.0272,0.9390000000000001,101.045,0.963,-6.401
Baby Face,Little Richard,41,0gPDjd7bgycj0DOhGW0uzu,0.0,0.0211,0.731,0.7509999999999999,0.0614,0.0837,0.718,173.024,0.746,-13.633
Baby I Do Love You,The Galens,70,5OPlCwzUOZkBMomYnCj1vG,0.0,0.8420000000000001,0.484,0.6459999999999999,0.205,0.0355,0.519,136.536,1.79e-06,-7.306
Baby I Need Your Loving,Four Tops,11,5igBAiqfPy9v9SPUNBEK54,16.0,0.505,0.5429999999999999,0.782,0.41100000000000003,0.0363,0.7020000000000001,121.705,0.0,-2.925
Baby It's Cold Outside,Ray Charles & Betty Carter,91,65kchdHAr8INczGfEBUTLF,0.0,0.7040000000000001,0.44,0.12,0.0893,0.0361,0.242,122.95200000000001,0.0,-14.984000000000002
Baby It's You,The Shirelles,8,0FWzfj7ZknnfczJ83bzmPY,19.0,0.6409999999999999,0.691,0.585,0.154,0.0334,0.965,120.624,0.0,-12.93
Baby Oh Baby,The Shells,21,185ig73x2xpNLXo1w9NhVf,0.0,0.728,0.621,0.325,0.0858,0.0295,0.8059999999999999,107.427,6.409999999999999e-05,-17.276
Baby Sittin' Boogie,Buzz Clifford,6,4fUDNiXdqSItYvPeana5yS,0.0,0.342,0.675,0.423,0.20199999999999999,0.0717,0.847,140.906,0.0941,-13.751
Baby Talk,Jan & Dean,10,6WNr1ZuRyzIFsqvv9slL97,1.0,0.77,0.522,0.816,0.223,0.0629,0.8690000000000001,151.2,3.2e-05,-6.726
Baby What You Want Me To Do,Etta James,82,5eVtpKDwZTHWFTmsqcJo6V,4.0,0.62,0.373,0.507,0.9329999999999999,0.0428,0.47200000000000003,114.615,0.000335,-12.179
Baby What You Want Me To Do,Jimmy Reed,37,0FGoziDYarRlKkzPYuQwdN,4.0,0.971,0.5870000000000001,0.17800000000000002,0.19399999999999998,0.5489999999999999,0.588,149.52200000000002,0.0,-16.500999999999998
Baby Workout,Jackie Wilson,5,1trXktaYGWHBI8AeRvnPfV,3.0,0.8079999999999999,0.552,0.8029999999999999,0.125,0.0588,0.9279999999999999,63.01,0.00575,-7.684
Baby You're So Fine,Mickey & Sylvia,52,419PaL8alIb8WVe2a8f2zQ,2.0,0.8,0.715,0.7390000000000001,0.301,0.0475,0.96,119.624,0.000817,-9.675
Baby's First Christmas,Connie Francis,26,4mAopohAVd4otyxiF4mkuR,3.0,0.7170000000000001,0.41,0.218,0.27,0.0272,0.439,96.57,0.0,-10.693
"Baby, Baby, Baby",Sam Cooke,66,0m5bwINT6wll0otPdZK1HA,0.0,0.309,0.7609999999999999,0.813,0.121,0.121,0.893,127.179,0.0,-5.577000000000001
"Baby, I Love You",The Ronettes,24,4QlOSk6CcPeFQ3kU23i7xj,0.0,0.113,0.37799999999999995,0.818,0.5329999999999999,0.0353,0.644,115.17200000000001,1.91e-06,-7.224
"Baby, We've Got Love",Johnnie Taylor,98,601kY4kE2sXkwMZ7UAWr4T,0.0,0.915,0.0,0.302,0.872,0.0,0.0,0.0,0.0,-13.815999999999999
"Baby, What's Wrong",Lonnie Mack,93,7dje06Lly2PO8Ffn9y6Hv1,3.0,0.5760000000000001,0.585,0.627,0.266,0.0305,0.836,100.06200000000001,6.81e-06,-10.193
"Baby, You're Right",James Brown And The Famous Flames,49,5Ct3q2rvjpQhr4iVGiLhVa,1.0,0.513,0.53,0.237,0.121,0.0286,0.645,96.557,2.38e-06,-14.009
Bachelor Boy,Cliff Richard And The Shadows,99,0MUhzgDUApLp0kftAeEcL3,0.0,0.0126,0.703,0.49700000000000005,0.36,0.0482,1.0,100.33,0.00385,-8.835
Back Beat No. 1,The Rondels,66,0LoIHBv3wNztv4w8jwfJ9l,2.0,0.602,0.5820000000000001,0.889,0.27899999999999997,0.0364,0.382,116.40299999999999,0.899,-5.903
Back In The U.S.A.,Chuck Berry,37,1lpDNt8LcdbJo4LZV0ftVL,2.0,0.7390000000000001,0.616,0.657,0.057,0.0588,0.9640000000000001,170.53,4.16e-05,-11.898
Back To The Hop,Danny & The Juniors,80,4fwHcuVEhhD983YAVReqOH,2.0,0.455,0.569,0.5920000000000001,0.0974,0.0337,0.965,164.202,0.0,-10.141
Backtrack,Faron Young,89,12OciszOvfvbq3CgWVoFzY,0.0,0.635,0.768,0.5720000000000001,0.0775,0.102,0.9470000000000001,111.085,0.0,-11.056
Bad Boy,Marty Wilde,45,7xrKZmva1iUxjf1AW1mSAh,0.0,0.00613,0.7559999999999999,0.385,0.0904,0.0413,0.418,130.05200000000002,0.39,-8.863999999999999
Bad Girl,Neil Sedaka,33,1BhlCefv7b6eqVo2lwvkV5,1.0,0.39399999999999996,0.374,0.539,0.6409999999999999,0.0351,0.966,205.36,0.0,-7.846
Bad Girl,The Miracles,93,3e1MKajWFpIHKcvxiORGjZ,0.0,0.745,0.41,0.321,0.21,0.026000000000000002,0.195,99.103,1.16e-06,-9.508
Bad Man Blunder,The Kingston Trio,37,7rja6iqWxaKjoDfZrQtrDH,2.0,0.598,0.5820000000000001,0.391,0.111,0.10400000000000001,0.7070000000000001,87.27600000000001,0.0,-17.218
Baja,The Astronauts,94,6LXnchY7rDhoC3vlkGCLTk,3.0,0.00135,0.405,0.868,0.0809,0.0461,0.507,155.385,0.121,-9.812999999999999
Balboa Blue,The Marketts,48,2eODTTK6gHFKE2XvteTPXM,0.0,0.0299,0.7390000000000001,0.379,0.124,0.0879,0.682,139.99,0.21100000000000002,-8.587
Ballad Of The Alamo,Marty Robbins,34,439GUYAGhfsFmSYbItw72V,0.0,0.648,0.609,0.34,0.162,0.0504,0.306,106.42299999999999,0.883,-20.484
Bama Lama Bama Loo,Little Richard,82,30pEqBGVqOcGaLjzqV9u4w,1.0,0.14400000000000002,0.6809999999999999,0.924,0.392,0.205,0.912,189.739,9.97e-05,-9.421
Bandit Of My Dreams,Eddie Hodges,65,6IUSiraiA7nm9TiFPA3yXe,3.0,0.419,0.652,0.6559999999999999,0.231,0.0596,0.9129999999999999,109.93,0.0,-5.992000000000001
Banjo Boy,Jan And Kjeld,58,1s6gR67M1qryrBccT9bUhX,3.0,0.799,0.44799999999999995,0.636,0.0803,0.0411,0.774,168.158,1.81e-06,-3.531
Barbara,The Temptations,29,5Du5BeTnhjNyEBW8CoTA0Q,6.0,0.897,0.584,0.335,0.294,0.0511,0.6659999999999999,143.953,0.0,-11.304
Barbara-Ann,The Regents,13,00pJxtlhg2ZlXbnfvhr9Ty,1.0,0.7509999999999999,0.504,0.552,0.6809999999999999,0.0418,0.9059999999999999,143.291,2.75e-06,-12.954
Be Bop A-Lula,The Everly Brothers,74,5guPHpl5L7WXjgMrLgJt9B,4.0,0.327,0.539,0.667,0.35,0.0721,0.777,75.017,0.0112,-18.023
Be Careful Of Stones That You Throw,Dion,31,6YqP03ywyReyACoDSVnAHQ,4.0,0.871,0.39799999999999996,0.271,0.301,0.0326,0.49700000000000005,84.41799999999999,0.0,-14.225
Be Mad Little Girl,Bobby Darin,64,33dpZRUyyjAvGkS8xDJkkO,1.0,0.769,0.5920000000000001,0.293,0.115,0.0314,0.794,105.698,0.0,-16.494
Be My Baby,The Ronettes,2,1XQOj2js9ridhhuRVnpKB0,33.0,0.557,0.462,0.7140000000000001,0.0368,0.0386,0.381,144.952,0.0008810000000000001,-8.772
Be My Guest,Fats Domino,8,1wnkbuddg5sEfyMPIB4OxN,0.0,0.0934,0.616,0.575,0.316,0.0304,0.873,148.012,0.294,-7.667000000000001
Be True To Your School,The Beach Boys,6,5o7bzONWQdJFCZ0xlF92fS,12.0,0.28,0.396,0.8740000000000001,0.503,0.14300000000000002,0.359,140.52200000000002,0.0,-6.14
Be True To Yourself,Bobby Vee,34,2Djzx2jL5Yr0zOARwKCSHT,1.0,0.47600000000000003,0.633,0.515,0.0905,0.0413,0.823,130.388,0.0,-9.339
Beach Time,Roger Smith,64,4gSSK6lar9kkXcz4tIdLzh,2.0,0.742,0.583,0.287,0.106,0.0442,0.5820000000000001,128.898,0.0,-13.285
Beans In My Ears,The Serendipity Singers,30,7BIBCJtymQRLmeURWF2Jbx,7.0,0.43799999999999994,0.7859999999999999,0.429,0.0747,0.0423,0.84,130.85299999999998,0.0,-9.411
Beatnik Fly,Johnny And The Hurricanes,15,3DpzcTmoOO83YQnnOGz2fO,8.0,0.941,0.44799999999999995,0.713,0.129,0.0389,0.8420000000000001,84.587,0.514,-13.685
Beechwood 4-5789,The Marvelettes,17,2BW55kDyTyJA6iHSlsrW26,0.0,0.387,0.684,0.608,0.133,0.0346,0.941,139.421,2.09e-05,-11.495999999999999
Beep Beep,The Playmates,4,42jn3SWmgD4teWPkiJJFwC,0.0,0.0783,0.687,0.47,0.0654,0.253,0.387,124.296,0.6459999999999999,-9.335
Beg Me,Chuck Jackson,45,4MsXJFMKU3E0rxLPWv9QkI,1.0,0.611,0.37799999999999995,0.519,0.9520000000000001,0.0817,0.6509999999999999,81.758,7.87e-06,-14.978
Begging To You,Marty Robbins,74,56w0nCJgkgF1SzBfF8KlXs,0.0,0.588,0.648,0.22899999999999998,0.151,0.0317,0.423,85.59,0.000849,-15.475999999999999
Believe Me,Royal Teens,26,4oebTFBRYpAgrLOtUvdarC,11.0,0.895,0.48,0.452,0.17,0.0286,0.637,76.815,0.0759,-10.077
Ben Crazy,Dickie Goodman,44,5QFX2LneMm6XJwGb88yWHo,0.0,0.807,0.536,0.836,0.306,0.573,0.46,123.613,0.0,-10.267000000000001
Better Tell Him No,The Starlets,38,5tscs7pvEkhPtZS2Bi1Q0p,3.0,0.7390000000000001,0.413,0.628,0.608,0.0522,0.865,87.096,0.0,-4.441
Better To Give Than Receive,Joe Hinton,89,3V8IDad0qrSA1fDr6mM8c9,0.0,0.679,0.5329999999999999,0.7140000000000001,0.193,0.256,0.7929999999999999,187.668,0.0,-7.232
Betty In Bermudas,The Dovells,50,3mg9ZQqBTzgPxrQ46nrrAc,0.0,0.0269,0.424,0.778,0.18100000000000002,0.0863,0.8590000000000001,163.882,2.5300000000000002e-05,-6.07
Betty Lou Got A New Pair Of Shoes,Bobby Freeman,37,1x2mvPoFwA8jPj5MEuhS0U,6.0,0.235,0.43,0.61,0.154,0.0481,0.9179999999999999,165.82299999999998,0.0,-13.600999999999999
Bewildered,James Brown And The Famous Flames,40,7jESPMTlTwuRXQDOvSs3n9,0.0,0.599,0.34299999999999997,0.49,0.265,0.0325,0.48100000000000004,103.361,0.0,-7.231
Beyond The Sea,Bobby Darin,6,0K0ccI0vjyg0DCzm7YuplB,18.0,0.723,0.521,0.516,0.257,0.0369,0.569,136.483,0.0,-7.456
Beyond The Sunset,Pat Boone,71,1BAoyWnjDtKYVnhoxClcAI,3.0,0.624,0.293,0.14400000000000002,0.12300000000000001,0.0388,0.418,145.033,6.04e-05,-21.791999999999998
Big Big World,Johnny Burnette,58,50xBZbmkp468Q79iSlxadw,3.0,0.182,0.652,0.29100000000000004,0.147,0.0352,0.5379999999999999,112.819,0.00605,-11.179
Big Boat,"Peter, Paul & Mary",93,1PF4SFguF1v9REtBTcP9iO,12.0,0.847,0.705,0.37799999999999995,0.172,0.0389,0.545,121.795,5.52e-06,-14.168
Big Bopper's Wedding,Big Bopper,38,4r11VY6GlndV1MyLcX9x5S,0.0,0.792,0.511,0.8029999999999999,0.0885,0.105,0.922,175.05700000000002,5.33e-06,-4.671
Big Boss Line,Jackie Wilson,94,53437y5LWc8gDEGlgUrsqd,3.0,0.732,0.49,0.8190000000000001,0.371,0.11199999999999999,0.816,202.27700000000002,0.0,-7.08
Big Boss Man,Jimmy Reed,78,3nlj5b6BwyEdfRxBbLKisz,7.0,0.594,0.736,0.47600000000000003,0.0559,0.0362,0.8440000000000001,77.735,0.00013700000000000002,-9.881
Big Boy Pete,The Olympics,50,5h6ypyl9DzcwmHUbUe1D9z,0.0,0.847,0.638,0.745,0.0844,0.0747,0.858,131.04399999999998,1.75e-05,-9.148
Big Iron,Marty Robbins,26,7w5BSN8zA1ghlG2FS2NmRZ,0.0,0.44799999999999995,0.735,0.47,0.184,0.0373,0.862,114.993,0.516,-10.544
Big John,The Shirelles,21,1sRbFgoFmPkGNRar30MOcS,0.0,0.13,0.62,0.441,0.0788,0.0374,0.6940000000000001,152.812,0.0,-10.797
Big Party,Barbara & The Browns,97,347GOrbowMpUniwGtK3rXw,3.0,0.355,0.557,0.436,0.255,0.0612,0.722,73.497,8.27e-05,-10.94
"Big River, Big Man",Claude King,82,3vu42fiUiEX563mTfR1CTG,0.0,0.7090000000000001,0.6659999999999999,0.38,0.129,0.037000000000000005,0.721,147.593,0.0,-10.622
Big Wide World,Teddy Randazzo,51,6iyGPtpKJ1tFOvksK5bqlt,1.0,0.899,0.435,0.251,0.355,0.0273,0.21100000000000002,86.554,0.0,-10.696
"Bill Bailey, Won't You Please Come Home",Ella Fitzgerald,75,5biCtHsOWu5dO1XI1ZlsPi,0.0,0.42200000000000004,0.601,0.698,0.95,0.0954,0.723,132.661,0.0,-3.846
Billy Bayou,Jim Reeves,95,0EYP3iWIz70Qu64wJJizSe,0.0,0.171,0.621,0.755,0.146,0.0396,0.778,165.585,5.6999999999999996e-05,-6.875
Bimbombey,Jimmie Rodgers,11,1xEFVHryn1hNaYz3LKmTnS,0.0,0.9840000000000001,0.605,0.316,0.294,0.0361,0.872,94.22399999999999,0.7190000000000001,-18.445999999999998
Bird Dance Beat,The Trashmen,30,5stm5YcBUXp9bDsl8m3RiS,4.0,0.0277,0.561,0.932,0.21100000000000002,0.0504,0.9690000000000001,94.875,2.83e-06,-8.232999999999999
Bird Dog,The Everly Brothers,2,3t52vVffe4RJaVNAxxHxU0,7.0,0.253,0.634,0.569,0.0972,0.0585,0.938,151.842,8.7e-05,-16.820999999999998
Birdland,Chubby Checker,12,33e8lP3BatmbqmQ5F07zLU,0.0,0.0712,0.499,0.879,0.17300000000000001,0.0608,0.9129999999999999,183.172,0.00441,-12.325999999999999
Birthday Party,The Pixies Three,40,4X6VIBu1Gg5A7UXdDOOhNh,0.0,0.11900000000000001,0.523,0.6940000000000001,0.275,0.122,0.9279999999999999,169.865,0.0,-6.229
Black Cloud,Chubby Checker,98,2WeTJahJRT1vtpS3aMeezX,10.0,0.7090000000000001,0.574,0.55,0.284,0.0352,0.826,143.68,0.0,-8.92
"Blah, Blah, Blah",Nicola Paone,57,0DjvEtL6of7GNZlGvvcx1V,1.0,0.836,0.653,0.179,0.109,0.855,0.611,114.135,0.0,-17.542
Blame It On The Bossa Nova,Eydie Gorme,7,2xyCz6ahVnCa0ok0T6ujev,6.0,0.89,0.58,0.127,0.15,0.0468,0.682,83.75399999999999,0.0,-20.12
Bless Our Love,Gene Chandler,48,0TYC7LRwbMiYk9bfnXBqff,15.0,0.733,0.5539999999999999,0.428,0.11900000000000001,0.0241,0.389,95.704,0.0,-7.202999999999999
Bless You,Tony Orlando,15,5tccIsxqd7K5ECsK7IERzu,0.0,0.000452,0.624,0.526,0.11599999999999999,0.0308,0.525,125.76299999999999,0.8370000000000001,-9.172
Blip Blop,Bill Doggett,82,2FZvFOqgbvwkxxU89DEP8r,1.0,0.506,0.665,0.648,0.252,0.0555,0.8959999999999999,126.958,0.158,-7.678999999999999
Blowin' In The Wind,"Peter, Paul & Mary",2,3d5C7Zzj0kF5y7D1MJo9Yr,23.0,0.33399999999999996,0.667,0.23199999999999998,0.10400000000000001,0.0473,0.441,103.71600000000001,0.0,-17.653
Blue Angel,Roy Orbison,9,3eOvSriVdCrU8qvI34NkdH,1.0,0.0324,0.552,0.695,0.0994,0.0243,0.655,103.90899999999999,0.855,-3.25
Blue Bayou,Roy Orbison,29,3nrOMe3rblj2SHc31QXYwR,18.0,0.0203,0.41700000000000004,0.541,0.9590000000000001,0.0398,0.547,95.589,0.00124,-12.525
Blue Blue Day,Don Gibson,32,1fjfnTsZKPfxq4Af4mJjtf,0.0,0.32799999999999996,0.722,0.5579999999999999,0.122,0.0332,0.89,99.59700000000001,0.5920000000000001,-10.165
Blue Boy,Jim Reeves,45,4LpiPajwrxYqSosNYoyGOY,0.0,0.214,0.479,0.49200000000000005,0.23600000000000002,0.0305,0.8240000000000001,195.51,0.794,-8.769
Blue Moon,The Ventures,54,1kvC93yWaaVUk3vSp3C7FX,0.0,0.0433,0.4,0.902,0.0539,0.0342,0.961,174.81400000000002,0.956,-6.946000000000001
Blue On Blue,Bobby Vinton,3,3rP5UQ8nNQN9im8aOdxcXI,0.0,0.36200000000000004,0.737,0.32799999999999996,0.23800000000000002,0.027999999999999997,0.7170000000000001,98.625,0.000399,-14.149000000000001
Blue Ribbon Baby,Tommy Sands And The Raiders,50,1bns9KycboRCz7VqkAbMTU,2.0,0.77,0.672,0.511,0.265,0.040999999999999995,0.968,94.88,0.0,-10.022
Blue Tango,Bill Black's Combo,16,1iFZg04GymvclCjNJ8iBVC,0.0,0.315,0.823,0.10800000000000001,0.0857,0.121,0.96,119.29899999999999,0.633,-21.033
Blue Water Line,The Brothers Four,68,6lng7KiU4gELr5Mksg91rE,0.0,0.41,0.439,0.29,0.10300000000000001,0.039,0.154,141.79,0.0,-6.379
Blue Winter,Connie Francis,24,7DyxcaMg1Ps8DZ0DWmnsay,13.0,0.768,0.446,0.436,0.062,0.0282,0.573,101.427,0.0,-8.699
Blues (Stay Away From Me),Ace Cannon,36,6SSFbTILoWlMx7jO38nHr1,0.0,0.8170000000000001,0.5589999999999999,0.26,0.0989,0.127,0.55,209.765,0.45399999999999996,-13.51
Bobby Sox To Stockings,Frankie Avalon,8,0MUzTjVHMFLc7lYrwo2QqZ,0.0,0.8540000000000001,0.62,0.39899999999999997,0.11,0.0311,0.58,117.89399999999999,1.58e-06,-11.584000000000001
Bobby's Girl,Marcie Blane,3,00eQxfo4NVJ0p6MiNuRfda,4.0,0.915,0.295,0.292,0.265,0.027000000000000003,0.29100000000000004,87.25200000000001,0.000535,-7.899
Bon-Doo-Wah,The Orlons,55,5lFQmqmOVEH6XlOsZOk9TT,6.0,0.41,0.594,0.7879999999999999,0.201,0.0301,0.9740000000000001,97.544,6.8e-05,-6.058
Bonanza,Al Caiola And His Orchestra,19,2TRW0hzjNvaZi9SMVIRTIX,14.0,0.813,0.465,0.56,0.11,0.0345,0.884,125.631,0.126,-11.7
Bonaparte's Retreat,Billy Grammer,50,1tVdfp2kNy5z7Asut0g1uP,1.0,0.875,0.652,0.625,0.087,0.0332,0.875,88.62799999999999,0.00698,-8.899
Bongo Bongo Bongo,Preston Epps,78,1cYg5dUpaUvDqlkJDD6rzi,19.0,0.895,0.441,0.996,0.299,0.0651,0.604,114.991,0.879,-8.058
Bongo Rock,Preston Epps,14,3VpRvIPqCN5YMNrTSk50Cy,0.0,0.767,0.629,0.946,0.3,0.0642,0.72,108.896,0.72,-9.6
Bongo Stomp,Little Joey And The Flips,33,4G6vPX2QAlxz2ozdN4qBTb,2.0,0.551,0.524,0.7440000000000001,0.415,0.0365,0.8909999999999999,105.169,0.0,-6.747999999999999
Boo Boo Stick Beat,Chet Atkins,49,10ygpCPb277KBPp6Yin8IG,8.0,0.929,0.617,0.9,0.102,0.0466,0.6859999999999999,109.134,0.925,-11.864
Boom Boom,John Lee Hooker,60,6gJnxMZphJt3sk2JJXTkoJ,48.0,0.249,0.625,0.396,0.0703,0.26,0.82,156.085,0.00913,-12.832
Born Too Late,Poni-Tails,7,1ZgIVss7YiFv40tjoUwPd0,7.0,0.6459999999999999,0.6970000000000001,0.387,0.11,0.0322,0.899,119.348,1.83e-06,-11.725
Boss,The Rumblers,87,4lZAyix2vNj1RrJlf8jWvJ,0.0,0.8540000000000001,0.63,0.516,0.11900000000000001,0.0403,0.226,107.16,0.9440000000000001,-8.405
Bossa Nova U.S.A.,The Dave Brubeck Quartet,69,3nScxcfcw8B4bAVUZ4x1nj,13.0,0.92,0.469,0.196,0.081,0.0713,0.192,75.79899999999999,0.9129999999999999,-21.549
